"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72208013880","2020-01-07T19:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","39","55","0.00",,,,"55","30.14","CLR:00","30.10","10.00","47","290",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/07/20 19:56:01 METAR KCHS 080056Z 29006KT 10SM CLR 13/04 A3015 RMK AO2 SLP208 T01280039 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-07T20:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","36","54","0.00",,,,"51","30.16","CLR:00","30.12","10.00","46","290",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/07/20 20:56:01 METAR KCHS 080156Z 29005KT 10SM CLR 12/02 A3017 RMK AO2 SLP215 T01220022 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-07T21:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","37","49","0.00",,"-0.10","1","64","30.20","CLR:00","30.15","10.00","44","280",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/07/20 21:56:01 METAR KCHS 080256Z 28005KT 10SM CLR 09/03 A3020 RMK AO2 SLP226 T00940028 51033 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-07T22:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","37","49",,,"-0.10","1","64","30.20",,"30.15","9.94","44","280",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472208 32966 02805 10094 20028 30211 40226 51033 90256 555 90803=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-07T22:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","34","49","0.00",,,,"56","30.22","CLR:00","30.17","10.00","42","290",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/07/20 22:56:01 METAR KCHS 080356Z 29005KT 10SM CLR 09/01 A3022 RMK AO2 SLP232 T00940011 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-07T23:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","32","48","0.00",,,,"54","30.23","CLR:00","30.18","10.00","41","290",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/07/20 23:56:02 METAR KCHS 080456Z 29007KT 10SM CLR 09/00 A3023 RMK AO2 SLP237 T00890000 402000061 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-07T23:59:00","SOD  ","6",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,"42","56","65","30.09","30.02","48","8.3","0","8.1","9","68","43","270","30","0.00","0","0.0","270","24","MIFG FG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75624 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 43AVERAGE STATION PRESSURE:30.020 MINIMUM SEA LEVEL PRESSURE:29.97 TIME OF OCCURRENCE:1459 PEAK WIND SPEED (MPH): 30 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.3 24 HR AVG TEMP (F): 56DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):68  LATEST NIGHT MIN TEMP(1900-0800 LST):43 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0724","1729",,"2009-06-10"
"72208013880","2020-01-08T00:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","31","46",,,"-0.05","1","56","30.24","CLR:00","30.20","10.00","40","280",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/08/20 00:56:02 METAR KCHS 080556Z 28004KT 10SM CLR 08/M01 A3025 RMK AO2 SLP242 T00781006 10139 20078 51016 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T01:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","31","46",,,"-0.05","1","56","30.24",,"30.20","9.94","40","280",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072208 32966 02804 10078 21006 30228 40242 51016 90556 333 10139 20061 555 90806=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T01:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","30","41",,,,,"65","30.26","CLR:00","30.21","10.00","37","280",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/08/20 01:56:02 METAR KCHS 080656Z 28003KT 10SM CLR 05/M01 A3026 RMK AO2 SLP246 T00501011 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T02:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","31","43",,,,,"63","30.27","CLR:00","30.22","10.00","38","280",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/08/20 02:56:02 METAR KCHS 080756Z 28005KT 10SM CLR 06/M01 A3027 RMK AO2 SLP249 T00611006 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T03:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","31","42",,,"-0.03","2","65","30.28","CLR:00","30.23","10.00","38","280",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10501/08/20 03:56:02 METAR KCHS 080856Z 28004KT 10SM CLR 06/M01 A3028 RMK AO2 SLP253 T00561006 52010 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T04:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","31","42",,,"-0.03","2","65","30.28",,"30.23","9.94","38","280",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472208 32966 02804 10056 21006 30238 40253 52010 90856 555 90809=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T04:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","30","39",,,,,"70","30.27","CLR:00","30.22","10.00","35","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/08/20 04:56:02 METAR KCHS 080956Z 00000KT 10SM CLR 04/M01 A3027 RMK AO2 SLP251 T00391011 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T05:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.31","30","37",,,,,"76","30.30","CLR:00","30.26","10.00","34","290",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/08/20 05:56:02 METAR KCHS 081056Z 29004KT 10SM CLR 03/M01 A3031 RMK AO2 SLP261 T00281011 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T06:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","30","37",,,"-0.05","3","76","30.32","CLR:00","30.28","10.00","34","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/08/20 06:56:02 METAR KCHS 081156Z 00000KT 10SM CLR 03/M01 A3033 RMK AO2 SLP269 T00281011 10083 20017 53016 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T07:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","30","37",,,"-0.05","3","76","30.32",,"30.28","9.94","34","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072208 32966 00000 10028 21011 30255 40269 53016 91156 333 10200 20017 555 90812=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T07:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","31","39",,,,,"73","30.34","CLR:00","30.29","10.00","36","300",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/08/20 07:56:02 METAR KCHS 081256Z 30003KT 10SM CLR 04/M01 A3035 RMK AO2 SLP275 T00391006 (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T08:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.39","31","44",,,,,"60","30.38","CLR:00","30.34","10.00","39","320",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/08/20 08:56:02 METAR KCHS 081356Z 32007KT 10SM CLR 07/M01 A3039 RMK AO2 SLP289 T00671006 (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T09:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.40","31","50",,,"-0.08","1","48","30.40","CLR:00","30.35","10.00","42","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10301/08/20 09:56:02 METAR KCHS 081456Z VRB04KT 10SM CLR 10/M01 A3040 RMK AO2 SLP295 T01001006 51026 (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T10:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.40","31","50",,,"-0.08","1","48","30.40",,"30.35","9.94","42",,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472208 32966 0//04 10100 21006 30278 40295 51026 91456 555 90815=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T10:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.40","30","55",,,,,"38","30.40","CLR:00","30.35","10.00","44","270",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/08/20 10:56:02 METAR KCHS 081556Z 27004KT 10SM CLR 13/M01 A3040 RMK AO2 SLP293 T01281011 (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T11:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","28","59",,,,,"31","30.37","CLR:00","30.33","10.00","45","250",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/08/20 11:56:02 METAR KCHS 081656Z 25007KT 10SM CLR 15/M02 A3038 RMK AO2 SLP285 T01501022 (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T12:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","27","61",,,,,"27","30.35","FEW:02 250","30.31","10.00","46","270",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/08/20 12:56:02 METAR KCHS 081756Z 27008KT 10SM FEW250 16/M03 A3036 RMK AO2 SLP279 T01611028 10161 20028 (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T13:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","27","61",,,,,"27","30.35",,"30.31","9.94","46","270",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07472208 32966 22708 10161 21028 30265 40279 91756 333 10161 20028 555 90818=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T13:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.34","27","63","0.00",,,,"26","30.33","FEW:02 250","30.29","10.00","47","260",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/08/20 13:56:02 METAR KCHS 081856Z 26008KT 10SM FEW250 17/M03 A3034 RMK AO2 SLP272 T01721028 (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T14:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","27","64","0.00",,,,"25","30.33","CLR:00","30.28","10.00","48","270",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/08/20 14:56:02 METAR KCHS 081956Z 27009KT 10SM CLR 18/M03 A3033 RMK AO2 SLP271 T01781028 (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T15:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","27","64","0.00",,"+0.01","5","25","30.34","CLR:00","30.29","10.00","48","290",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10501/08/20 15:56:02 METAR KCHS 082056Z 29007KT 10SM CLR 18/M03 A3035 RMK AO2 SLP275 T01781028 55004 $ (BBE)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T16:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","27","64",,,"+0.01","5","25","30.34",,"30.30","9.94","48","290",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472208 32966 02907 10178 21028 30261 40275 55004 92056 555 90821=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T16:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.37","28","61","0.00",,,,"29","30.37","CLR:00","30.32","10.00","46","270",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/08/20 16:56:02 METAR KCHS 082156Z 27006KT 10SM CLR 16/M02 A3037 RMK AO2 SLP285 T01611022 $ (BBE)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T17:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.39","28","56","0.00",,,,"34","30.38","CLR:00","30.34","10.00","44","270",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/08/20 17:56:02 METAR KCHS 082256Z 27004KT 10SM CLR 13/M02 A3039 RMK AO2 SLP289 T01331022 $ (BBE)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T18:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.41","29","54","0.00",,,,"38","30.40","CLR:00","30.36","10.00","43","280",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/08/20 18:56:02 METAR KCHS 082356Z 28004KT 10SM CLR 12/M02 A3041 RMK AO2 SLP296 10178 20122 T01221017 (BBE)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T19:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.41","29","54",,,,,"38","30.40",,"30.36","9.94","43","280",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07472208 32966 02804 10122 21017 30282 40296 92356 333 10178 20017 555 90900=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T19:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.43","31","48","0.00",,,,"52","30.43","CLR:00","30.38","10.00","41","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/08/20 19:56:01 METAR KCHS 090056Z 00000KT 10SM CLR 09/M01 A3043 RMK AO2 SLP304 T00891006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T20:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.45","31","50","0.00",,,,"48","30.45","CLR:00","30.40","10.00","42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/08/20 20:56:01 METAR KCHS 090156Z 00000KT 10SM CLR 10/M01 A3045 RMK AO2 SLP312 T01001006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T21:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.47","31","46","0.00",,"-0.06","1","56","30.46","CLR:00","30.42","10.00","40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/08/20 21:56:01 METAR KCHS 090256Z 00000KT 10SM CLR 08/M01 A3047 RMK AO2 SLP316 T00781006 51020","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T22:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.47","31","46",,,"-0.06","1","56","30.46",,"30.42","9.94","40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472208 32966 00000 10078 21006 30302 40316 51020 90256 555 90903=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T22:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.47","34","42","0.00",,,,"73","30.46","CLR:00","30.42","10.00","39","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09001/08/20 22:56:01 METAR KCHS 090356Z 00000KT 10SM CLR 06/01 A3047 RMK AO2 SLP316 T00560011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-08T23:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.47","32","41","0.00",,,,"70","30.47","CLR:00","30.42","10.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/08/20 23:56:02 METAR KCHS 090456Z 00000KT 10SM CLR 05/00 A3047 RMK AO2 SLP317 T00500000 401780017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
